reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText
A3VV7FTX0SC58J,B004Q6FLN0,1,1,4,"I enjoy listening to this song. Not the best song I have ever heard, but it always enjoy hearing it.","I enjoy listening to this song . Not the best song I have ever heard , but it always enjoy hearing it ."
A3KJFILGIR1LUK,B005C7OIVS,1,1,5,love this song,love this song
A7TZ1KOGA4A01,B009G78GRW,1,1,5,If you've ever been to a thrift shop you don't have to ask.  Good fun song.  Put it on and sing along.  Surprised it hasn't made it on to Sesame Street yet.  Burt and Ernie would do this song justice.,If you have ever been to a thrift shop you do not have to ask . Good fun song . Surprised it has not made it on to Sesame Street and Ernie would do this song justice .
A5U0QU39J0QAW,B000WLWMYO,1,1,5,"This is my favorite George Strait song. Simple lyrics, but he delivers it so well, and by the end of the song, you really do feel bad for him!!","This is my favorite George Strait song . but he delivers it so well , and by the end of the song , you really do feel bad for him ! !"
AQX8EAUPJAIKO,B00136RUEO,1,1,5,Only wish someone would say this to me not to be,Only wish someone would say this to me not to be
A13KHYZU3A8LUO,B00JLJ13JI,1,1,5,great,great
A16MK76K1LD6AQ,B005UYZ5CO,1,1,5,Really makes you think,Really makes you think
A1Z3YP97OUKMM4,B0101GYLVQ,1,1,5,Awesome!,Awesome !
A22J9PTKZVFEAT,B004RSH0IQ,1,1,5,Purchase was easy and the download was clear. I will continue to purchase music this way. Very easy and uncomplicated.,Purchase was easy and the download was clear . Very easy and uncomplicated .
A218R21WVW2V1,B00EL98FN0,1,1,5,"Adding composer information since Amazon does not include it in their product listings.

1 George Frederic Handel  -  Serse (Xerxes), HWV 40, Act I: Largo - ""Ombra Mai Fu""
2 Richard S. Willis  -  It Came Upon a Midnight Clear
3 Johann Sebastian Bach  -  Jesu, Joy of Man's Desiring, BWV 147
4 Traditional  -  What Child Is This (Greensleeves)
5 Francesco Manfredini  -  Concerto Grosso in C Major, Op. 3: No. 12, ""Pastorale per il Santissimo Natale"": I. Pastorale: Andante
6 Traditional  -  O Holy Night
7 Traditional  -  Weihnacht Wie Bis Du Schon (Christmas is Beautiful)
8 Antonio Vivaldi  -  The Four Seasons: Concerto No. 4 in F Minor, ""Winter"", RV 297: II. Largo
9 Wolfgang Amadeus Mozart  -  Laudate Dominum, K. 339
10 Traditional  -  Away in a Manger
11 Johann Sebastian Bach  -  In Dulci Jubilo, BWV 729: Chorale Prelude
12 Traditional  -  Motet: O Admirabile Comercium
13 George Frederic Handel  -  Messiah, HWV 56, Part I: Pastoral Symphony, ""Pifa""
14 Traditional  -  Kindelein Zart, Von Guter Art
15 Johann Sebastian Bach  -  Orchestral Suite No. 3 in D Major, BWV 1068: II. Air
16 Traditional  -  O Ce Veste Minunata - O Wonderful Tidings
17 Antonio Vivaldi  -  Sinfonia for Strings and Continuo in G Major, RV 149: II. Andante
18 Traditional  -  Chorale: Wie Schn Leuchtet Der Morgenstern
19 Anonymus  -  Pastorale
20 Franz Schubert  -  Ellen's Gesang III (Ave Maria!), Op. 56: No. 6, D. 839, ""Hymne an Die Jungfrau""
21 Traditional  -  The First Noel
22 Wolfgang Amadeus Mozart  -  Piano Concerto No. 21 in C Major, K. 467: II. Andante
23 Traditional  -  Christmas Carol: Als Ich Bei Meinen Schafen Wacht
24 Thomas Robinson  -  A Galliard
25 Edvard Grieg  -  Holberg Suite, Op. 40: II. Sarabande (Andante)
26 Traditional  -  Good Christian Men Rejoice
27 Antonio Vivaldi  -  Siciliano in D Minor
28 Johann Sebastian Bach  -  Praeludium in C Minor
29 Traditional  -  Christmas: Dies Est Laetitiae - Cantio
30 Johann Sebastian Bach  -  Christmas Oratorio, BWV 248, Part II: Pastoral Symphony
31 Traditional  -  O Little Town of Bethlehem
32 Antonio Vivaldi  -  Concerto for Strings and Continuo in F Major, RV 137: II. Andante
33 Wolfgang Amadeus Mozart  -  Ave Verum Corpus, K. 618
34 Arcangelo Corelli  -  Concerto Grosso in G Minor, Op. 6: No. 8, ""Christmas Concerto"": I. Grave
35 Traditional  -  Ihr Kinderlein Kommet
36 George Frederic Handel  -  Concerto Grosso Op. 6: No. 12: II. Aria, Larghetto E Piano, Largo
37 Matteo Carcassi  -  Pastorale
38 Edvard Grieg  -  Holberg Suite, Op. 40: IV. Air - Andante Religioso
39 Johann Sebastian Bach  -  Siciliano
40 Traditional  -  O Christmas Tree
41 Traditional  -  Alle Jahre Wieder (All Years Again)
42 Traditional  -  Es Mog Net Finster Werden (It Doesn't Get Dark)
43 Franz Schubert  -  An Die Musik, Op. 88, D. 547: No. 4
44 Christoph Willibald Gluck  -  Orfeo Ed Euridice, Act II, Scene II: III. Dance of the Blessed Spirits
45 Giuseppe Verdi  -  4 Pezzi Sacri: III. Laudi Alla Vergine Maria
46 Tomaso Albinoni  -  Concerto, Op. 9: II. Adagio
47 Traditional  -  Snow Falls Softly
48 Antonio Vivaldi  -  Concerto for Strings and Continuo in F Major RV 141: II. Andante Molto
49 Vincenzo Galilei  -  Fantasia Ottava
50 Traditional  -  Angels We Have Heard On High
51 Traditional  -  An Angel Comes to Us
52 Johann Sebastian Bach  -  Choral Prelude, ""Nun komm', Der Heiden Heiland"", BWV 659
53 Traditional  -  A Great Time Will Come
54 Johann Melchior Molter  -  Concerto Pastorale in G Major: I. Larghetto
55 Traditional  -  Motet: De Profundis Clamavi
56 Antonio Vivaldi  -  Sonata for Strings in E-Flat Major, ""Al Sancto Sepolcro"": II. Allegro Ma Poco
57 Traditional  -  Vom Himmel Hoch Da Komm' Ich Her (from Heavens Above, I Come)
58 Traditional  -  Es Wird Scho' Glei Dumpa
59 Johann Sebastian Bach  -  Sinfonia in G Major, BWV 1059: II. Adagio
60 Giuseppe Verdi  -  4 Pezzi Sacri: I. Ave Maria
61 John Henry Hopkins  -  We Three Kings
62 Johann Sebastian Bach  -  Concerto for Two Violins, Strings and Continuo in D Minor, BWV 1043: II. Largo Ma Non Tanto
63 Traditional  -  Maria Durch Ein Dornwald Ging
64 Georg Philipp Telemann  -  Suite in D Major for Trumpet, Strings and Continuo: II. Air
65 Georgi Hristich  -  Svyatii Bozhe (Holy Lord)
66 Thomas Robinson  -  A Fantasy
67 George Frederic Handel  -  Organ Concerto No. 4 in F Major, Op. 4: No. 4, HWV 292: II. Andante
68 Friedrich Silcher  -  So Nimm Denn Meine Hnde
69 Wolfgang Amadeus Mozart  -  Horn Concerto No. 3 in E-Flat Major, K. 447: II. Romance. Larghetto
70 Traditional  -  O Jesulein Zart
71 Johann Sebastian Bach  -  ""
Vater Unser Im Himmelreich (IV), Chorale Prelude for Organ, BWV 737 (BC K112) ""
72 John Dowland  -  Melancholy Galliard
73 Traditional  -  Dreikonigslied (Song of Three Kings)
74 Traditional  -  God Rest Ye Merry Gentlemen
75 Antonio Vivaldi  -  Violin Concerto in D Minor, Op. 8: No. 7, ""Per Pisendel"": II. Largo
76 Gregorian Chant  -  Introitus: Puer Natus Est Nobis
77 George Frideric Handel  -  Messiah, HWV 56: Aria - ""He Shall Feed His Flock""
78 Johann Ditters von Dittersdorf  -  Harp Concerto in A Major: II. Larghetto
79 Nikolai Kedrov  -  Otche Nash (Our Father)
80 Traditional  -  O Come All Ye Faithful
81 Antonio Vivaldi  -  Flute Concerto in F Major Op. 10: No. 5: II. Largo
82 George Frederic Handel  -  Thanks Be to Thee: Sacred Song
83 Johann Sebastian Bach  -  Concerto for Piano, Strings and Continuo No. 5 in F Minor, BWV 1056: II. Largo
84 Franz Schubert  -  Mass No. 2 in G Major, D. 167: VI. Agnus Dei
85 Gregorian Chant  -  Christmas Hymn: Creator Alme Siderum
86 Wolfgang Amadeus Mozart  -  Concerto for Flute, Harp and Orchestra in C Major, K. 299: II. Andantino
87 Joann Sebastian Bach  -  Jesu, Meines Herzens Freud
88 Francisco Tarrega  -  Adelita
89 Peter Tchaikovsky  -  Andante Cantabile, Op. Posth.
90 Traditional  -  Meerstern, Ich Dich Gruesse
91 Antonio Vivaldi  -  Flute Concerto in G Minor, RV 439 ""La Notte"": III. Largo
92 Franz Schubert  -  Tantum Ergo in E-Flat Major, D. 962
93 Gregorian Chant  -  Introitus - Salve Sancta Parens
94 George Frederic Handel  -  Harp Concerto in B Flat Major: II. Larghetto
95 Traditional  -  Cradle Song: Aba Heidschi Bumbeidschi
96 Joseph Gabriel Rheinberger  -  Evening Song
97 Gregorian Chant  -  Anbetung Dem Erlser: Introitus: Hodie Scietis, Quia Veniet Dominus
98 Franz Xaver Gruber  -  Stille Nacht, Heilige Nacht (Silent Night, Holy Night)
99 Johann Sebastian Bach|Charles Gounod  -  Ave Maria","Adding composer information since Amazon does not include it in their product listings . Largo - "" Ombra Mai Fu "" 2 Richard S. Willis   -   It Came Upon a Midnight Clear 3 Johann Sebastian Bach   -   Jesu , Joy of Man 's Desiring , BWV 147 3 : No . 12 , "" Pastorale per il Santissimo Natale "" : I. Pastorale : Andante Traditional   -   O Holy Night 7 Traditional   -   Weihnacht Wie Bis Du Schon ( Christmas is Beautiful ) The Four Seasons : Concerto No . 4 in F Minor , "" Winter "" , RV 297 : II . 15 Johann Sebastian Bach   -   Orchestral Suite No . 3 in D Major , BWV 1068 : II . 16 Traditional   -   O Ce Veste Minunata - O Wonderful Tidings 20 Franz Schubert   -   Ellen 's Gesang III ( Ave Maria ! ) , Op . 56 : No . 6 , D. 839 , "" Hymne an Die Jungfrau "" 22 Wolfgang Amadeus Mozart   -   Piano Concerto No . 21 in C Major , K. 467 : II . 26 Traditional   -   Good Christian Men Rejoice 28 Johann Sebastian Bach   -   Praeludium in C Minor 29 Traditional   -   Christmas : Dies Est Laetitiae - Cantio 29 Traditional   -   Christmas : Dies Est Laetitiae - Cantio 34 Arcangelo Corelli   -   Concerto Grosso in G Minor , Op . 6 : No . 8 , "" Christmas Concerto "" : I. Grave 6 : No . 12 : II . 42 Traditional   -   Es Mog Net Finster Werden ( It Does not Get Dark ) 43 Franz Schubert   -   An Die Musik , Op . 88 , D. 547 : No . 4 Dance of the Blessed Spirits 47 Traditional   -   Snow Falls Softly 51 Traditional   -   An Angel Comes to Us 53 Traditional   -   A Great Time Will Come 57 Traditional   -   Vom Himmel Hoch Da Komm ' Ich Her ( from Heavens Above , I Come ) 64 Georg Philipp Telemann   -   Suite in D Major for Trumpet , Strings 65 Georgi Hristich   -   Svyatii Bozhe ( Holy Lord ) 67 George Frederic Handel   -   Organ Concerto No . 4 in F Major , Op . 4 : No . 4 , HWV 292 : II . 69 Wolfgang Amadeus Mozart   -   Horn Concerto No . 3 in E - Flat Major , K. 447 : II . Romance . 72 John Dowland   -   Melancholy Galliard 74 Traditional   -   God Rest Ye Merry Gentlemen 75 Antonio Vivaldi   -   Violin Concerto in D Minor , Op . 8 : No . 7 , "" Per Pisendel "" : II . 80 Traditional   -   O Come All Ye Faithful 10 : No . 5 : II . 82 George Frederic Handel   -   Thanks Be to Thee : Sacred Song and Continuo No . 5 in F Minor , BWV 1056 : II . 84 Franz Schubert   -   Mass No . 2 in G Major , D. 167 : VI . 86 Wolfgang Amadeus Mozart   -   Concerto for Flute , Harp 98 Franz Xaver Gruber   -   Stille Nacht , Heilige Nacht ( Silent Night , Holy Night )"
A2VPW6AUH2WJTG,B0018PZAWE,1,1,4,I like the video and the song. So many people are so much cooler online. It was a treat to see some well known actresses and actors in the video too.,I like the video It was a treat to see some well known actresses
A3W1VCOR4O868R,B001GE0TD2,1,1,5,GOOD SONG,GOOD SONG
A6X26HFUZH94G,B0013L702G,1,1,5,This song could help so many relationships if men would just sing this to their wives each and every morning.,This song could help so many relationships if men would just sing this to their wives each
A2T5Y43BPKU4VD,B001G61C90,1,1,5,"She has such a beautiful voice! One of my favorite Christmas songs is ""Breath of Heaven."" It brings me to tears about every time.","She has such a beautiful voice ! One of my favorite Christmas songs is "" Breath of Heaven . "" It brings me to tears about every time ."
A3PQM82AFBR0B3,B00K61G19W,1,1,4,Zac Brown is one of my favorite country bands.  Their songs are high energy-great party music that you can kick back and enjoy with an adult beverage.,Zac Brown is one of my favorite country bands . Their songs are high energy - great party music and enjoy with an adult beverage .
A3767JX1HM1AZM,B0058OM9SO,1,1,5,My Wife and I enjoy setting in the family room in the evening and enjoying a cup of coffee while listening the our collection of songs.,and I enjoy setting in the family room in the evening and enjoying a cup of coffee while listening the our collection of songs .
AAFW69F6T4CIX,B00IMRM7M2,1,1,5,Good tune,Good tune
A3SHEWLXT5M0UT,B000WH7EAU,1,1,4,liked,liked
A3JXAQ13TMXTPP,B0026P0C82,1,1,5,I love this classic!,I love this classic !
ANAQT2HEBZ881,B006BXTU6A,1,1,4,Good tune.  I fear it will be dated and of its time eventually.,Good tune . I fear it will be dated
AVYO0TDE30RHH,B00137IRZO,1,1,5,Love too short and the beat! Catchy tune.,Love too short Catchy tune .
A8GCVYKML236J,B001GE0TEQ,1,1,5,The group who produced endless hit songs still can bring me to tears and fill me with emotion.,who produced endless hit songs still can bring me to tears
A2DCS39GFBJV24,B0108UP0EC,1,1,5,"I normally despise remakes of my favorite songs.  Invariably, they lose something of the charm of the original when updated and translated to a modern musician's style.  Whether it's Madonna remaking Don McLean's ""American Pie,"" Destiny's Child remaking Roberta Flack's ""Killing Me Softly With His Song,"" or the Dixie Chicks' remaking Fleetwood Mac's ""Landslide,"" it always feels to me like the new versions are little more than watered-down copies of the originals, annoying at best and downright soulless at worst.  So when a video of Simon and Garfunkle's classic ""Sound of Silence"" being performed by metal/rock band Disturbed began circulating on Facebook, I braced myself for the worst.  The only thing worse than a modern remake of ""Sound of Silence,"" I thought, would be a metal cover of it.

I was blown away.  No, Disturbed's version of ""Sound of Silence"" doesn't have the same tone and quiet thoughtfulness of Simon and Garfunkle's song.  But instead of giving us a weak copy, Disturbed gives us something powerful and resonant, a cover that is unique and excellent, even masterful, in its own right.

""Sound of Silence"" is a slow, melancholy ballad, but while S&G made it thoughtful and wistful, Disturbed infuses it with a great sense of sadness and even rage that slowly builds to an ultimately hopeful crescendo.  It makes for a haunting, yet in the end thrilling, listening experience.  The singer's voice struggles a bit with some of the higher notes but otherwise has a rich and even gorgeous tone, carrying a great deal of emotion as he sings.  And despite Disturbed being mostly known for harder stuff like metal and hard rock, they don't spoil this cover with unnecessary guitar riffs or drum-bashing -- the instrumentation is mostly subdued and provides haunting accompaniment, though it apes the singer by building to a thundering, powerful crescendo in the end.  A good song has singer and accompaniment working together rather than fighting one another, and ""Sound of Silence"" delivers.

Disturbed didn't change a single lyric of the song in the process of covering it, which I greatly appreciate.  Sometimes covers take advantage of the song they're remaking by altering the lyrics, and this rarely works out for the best in my mind.  Disturbed made a good call by keeping all the original lyrics in place -- their message of a society where people are afraid to speak out or listen to the ugly but necessary truth is still resonant today, and is a message that needs heard now more than ever.

I still love Simon and Garfunkle's version of this song... but Disturbed's cover is amazing, and one of the few song covers that I would call just as good as the original.  Disturbed takes a well-known and well-loved song and makes it their own without weakening it at all, and I highly recommend it even to those who aren't fond of the band or their style of music.  You won't be disappointed.","I normally despise remakes of my favorite songs . Invariably , they lose something of the charm of the original and translated to a modern musician 's style . Whether it is Madonna remaking Don McLean 's "" American Pie , "" Destiny 's Child remaking Roberta Flack 's "" Killing Me Softly With His Song , "" or the Dixie Chicks ' remaking Fleetwood Mac 's "" Landslide , "" it always feels to me like the new versions are little more than watered - down copies of the originals , annoying at best and downright soulless at worst . and Garfunkle 's classic "" Sound of Silence "" being performed by metal / rock band Disturbed began circulating on Facebook , I braced myself for the worst . The only thing worse than a modern remake of "" Sound of Silence , "" I thought , would be a metal cover of it . No , Disturbed 's version of "" Sound of Silence "" does not have the same tone and quiet thoughtfulness of Simon But instead of giving us a weak copy , Disturbed gives us something powerful and excellent , even masterful , in its own right . "" Sound of Silence "" is a slow , melancholy ballad , but while S&G made it thoughtful and wistful , Disturbed infuses it with a great sense of sadness and even rage that slowly builds to an ultimately hopeful crescendo . It makes for a haunting , yet in the end thrilling , listening experience . The singer 's voice struggles a bit with some of the higher notes but otherwise has a rich otherwise has a rich and even gorgeous tone , carrying a great deal of emotion as he sings . And despite Disturbed being mostly known for harder stuff like metal and hard rock , they do not spoil this cover with unnecessary guitar riffs or drum - bashing -- the instrumentation is mostly subdued and provides haunting accompaniment , though it apes the singer by building to a thundering , powerful crescendo in the end . A good song has singer and accompaniment working together rather than fighting one another , Disturbed did not change a single lyric of the song in the process of covering it , which I greatly appreciate . Sometimes covers take advantage of the song they are remaking by altering the lyrics , and this rarely works out for the best in my mind . Disturbed made a good call by keeping all the original lyrics in place -- their message of a society where people are afraid to speak out or listen to the ugly but necessary truth is still resonant today , I still love Simon but Disturbed 's cover is amazing , that I would call just as good as the original . Disturbed takes a well - known and well - loved song and makes it their own without weakening it at all , and I highly recommend it even to those who are not fond of the band or their style of music . You will not be disappointed ."
A2QKMKK7EFVOYQ,B000SXIZIS,1,1,5,There's nothing like Jethro Tull !!  The flute sounds so good in this particular song of Tull's !!  For all of us who grew up listening to Jethro Tull.......we  know how good this CD is !!  I highly recommend it to every music lover!! ENJOY!!,There is nothing like Jethro Tull ! ! The flute sounds so good in this particular song of Tull 's ! ! who grew up listening to Jethro Tull ....... we   know how good this CD is ! ! I highly recommend it to every music lover ! ! ENJOY ! !
A3MCP1Y87DJFL7,B00136JDTE,1,1,5,"Wow.  I want to find the used LP for this now too.  How did I not end up buying this as a kid?  I guess you have to appreciate it when the time is right.  Love their approach, and also their less popular song, Don't Answer Me.

If you like ELO, I find this to be a less electronic but somewhat similar ""project.""","Wow .   I want to find the used LP for this now too . I guess you have to appreciate it when the time is right . Love their approach , and also their less popular song , Do not Answer Me . If you like ELO , I find this to be a less electronic"
A3VCRRAHUYIU4I,B0013G63QK,-1,1,4,not bad,not bad
A3767JX1HM1AZM,B00AI3TRXU,1,1,5,My Wife and I enjoy setting in the family room in the evening and enjoying a cup of coffee while listening the our collection of songs.,and I enjoy setting in the family room in the evening and enjoying a cup of coffee while listening the our collection of songs .
AAX4ICH7PPLXG,B0011Z4ZVI,1,1,5,"Hands down one of the Best songs Prince has ever done. When I was hitting the clubs, this was the song we used to get ready with. This song brings back some good memories. Prince was one of a kind.","Hands down one of the Best songs Prince has ever done . When I was hitting the clubs , this was the song we used to get ready with . This song brings back some good memories . Prince was one of a kind ."
A35X2JJI49OBZP,B0011Z74IE,1,1,5,"This was an important part of my teenage years.  I think this is my favorite Prince song of all time.  Whenever I hear, ""Dearly Beloved, we are gathered here today to get through this thing called life"" and I have to stop whatever I'm doing and play along.  This gets weird when I'm driving.","This was an important part of my teenage years . I think this is my favorite Prince song of all time . Whenever I hear , "" Dearly Beloved , we are gathered here today to get through this thing called life "" and I have to stop whatever I am doing and play along . This gets weird"
A1FZA9C5MVIWHE,B000Z7S78U,-1,1,5,"Type O Negative definitely sped up their music a notch. their early work, up to October Rust, was slow and heavy, but they have gotten heavier over time. to me, it sounds like they mixed a little Danzig into their music. somewhere, it was said that they were influenced by Sisters of Mercy and Bauhaus. evidently, they are also influenced by Black Sabbath and Danzig as well, the 1st and second songs are faster than previous works, and Peter Steele's baritone voice is replaced by the band's melodic singing. on song no. 3, Peter adapts a hardcore voice at first, and then his signature baritone voice is on and off. he must have been reading the Bible, because the song is about the Apocalypse. one minor complaint is that the lyrics are hard to read, but they make up for it with excellent musicianship. this album is hour and 17 minutes long and the third song alone is 10 minutes long. this is an interesting listen.","Type O Negative definitely sped up their music a notch . their early work , up to October Rust , was slow to me , it sounds like they mixed a little Danzig into their music . that they were influenced by Sisters of Mercy and Danzig as well , the 1st and second songs are faster than previous works , on song no . 3 , Peter adapts a hardcore voice at first , because the song is about the Apocalypse . one minor complaint is that the lyrics are hard to read , but they make up for it with excellent musicianship . and the third song alone is 10 minutes long . this is an interesting listen ."
A2SPKIX3SIPQHN,B00AQUUCNO,1,-1,3,good music,good music
A1P3H3DODU5EBP,B00GJ2N10O,1,1,5,enjoyable,enjoyable
A5BGOFZYCYUC5,B000TE54Q2,1,1,5,Perfect!!,Perfect ! !
AFQDRCED0VFZQ,B00O0PUQXC,1,1,5,Another oldie but goodie  which has been given  a makeover by Jonathan  .You will want to sing along but try to resist as you will miss the wonderful sound of Mr Antoine .,which has been given   a makeover by Jonathan   .You will want to sing along but try to resist as you will miss the wonderful sound of Mr Antoine .
AARN8N14GDEVT,B00122X5VG,1,1,5,This song is used in my water aerobics class.  The song has a good beat for a warm up or a casual song during the class.  We have fun with this song.  It tells you the simple steps to do and it creates a different movement in class.,The song has a good beat for a warm up or a casual song during the class . We have fun with this song . and it creates a different movement in class .
A3BIV1X1K9R796,B00122ML0W,1,1,5,"Weird song, but understood as it is a parody, of sorts, in dealing with the subject of English ""Werewolves"". Nevertheless, it is quite a catchy tune and a real ""toe-tapper"".","Weird song , but understood as it is a parody , of sorts , in dealing with the subject of English "" Werewolves "" . Nevertheless , it is quite a catchy tune"
A23XDLRMGN5BCS,B00BWGHIHY,1,1,5,"I first heard this song and had no idea who it was by.  Not a big R&B fan usually.  I could hear influences of Prince and Marvin Gaye and just so infectious I searched till I found it.
If you have any interest in up tempo music with flavors of old school R&B then you might like this too!",and had no idea Not a big R&B fan usually . If you have any interest in up tempo music with flavors of old school R&B then you might like this too !
AW1H2SKTOEX5T,B000TEC7BW,1,-1,3,Good,Good
A1U4GOVZWL8ZTL,B00AKKZ3S4,1,1,5,Although the disco era produced a lot of trash this song was an exception and the movie was good also.,Although the disco era produced a lot of trash this song was an exception and the movie was good also .
